sme_id,date,amount,category,description,is_expense
2,2025-07-01,2537.79,Payroll,Harapan Agro Supplies — Payroll (Jul 2025),True
2,2025-07-03,4983.53,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Jul 2025),False
2,2025-07-05,4298.3,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-05,3080.0,Utilities,Harapan Agro Supplies — Utilities (Jul 2025),True
2,2025-07-06,5698.47,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-06,4973.13,Services - Digital,Harapan Agro Supplies — Services - Digital (Jul 2025),False
2,2025-07-06,4288.4,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Jul 2025),False
2,2025-07-08,5345.71,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Jul 2025),False
2,2025-07-08,2813.81,Equipment,Harapan Agro Supplies — Equipment (Jul 2025),True
2,2025-07-08,2369.4,Equipment,Harapan Agro Supplies — Equipment (Jul 2025),True
2,2025-07-09,2495.01,Logistics,Harapan Agro Supplies — Logistics (Jul 2025),True
2,2025-07-09,2744.05,Supplies,Harapan Agro Supplies — Supplies (Jul 2025),True
2,2025-07-13,5539.16,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-14,5445.37,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-15,3099.7,Marketing,Harapan Agro Supplies — Marketing (Jul 2025),True
2,2025-07-15,2806.21,Payroll,Harapan Agro Supplies — Payroll (Jul 2025),True
2,2025-07-15,3025.76,Payroll,Harapan Agro Supplies — Payroll (Jul 2025),True
2,2025-07-16,2571.28,Logistics,Harapan Agro Supplies — Logistics (Jul 2025),True
2,2025-07-17,5286.73,Services - Digital,Harapan Agro Supplies — Services - Digital (Jul 2025),False
2,2025-07-19,2738.04,Marketing,Harapan Agro Supplies — Marketing (Jul 2025),True
2,2025-07-19,4809.91,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Jul 2025),False
2,2025-07-20,2810.93,Logistics,Harapan Agro Supplies — Logistics (Jul 2025),True
2,2025-07-20,5114.84,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-21,2700.89,Supplies,Harapan Agro Supplies — Supplies (Jul 2025),True
2,2025-07-22,2627.33,Equipment,Harapan Agro Supplies — Equipment (Jul 2025),True
2,2025-07-22,2860.65,Supplies,Harapan Agro Supplies — Supplies (Jul 2025),True
2,2025-07-22,5224.67,Services - Digital,Harapan Agro Supplies — Services - Digital (Jul 2025),False
2,2025-07-26,5459.32,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Jul 2025),False
2,2025-07-26,2377.59,Payroll,Harapan Agro Supplies — Payroll (Jul 2025),True
2,2025-07-28,5532.46,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Jul 2025),False
2,2025-07-29,2489.08,Payroll,Harapan Agro Supplies — Payroll (Jul 2025),True
2,2025-07-30,2852.48,Supplies,Harapan Agro Supplies — Supplies (Jul 2025),True
2,2025-08-03,3004.98,Supplies,Harapan Agro Supplies — Supplies (Aug 2025),True
2,2025-08-04,3088.47,Payroll,Harapan Agro Supplies — Payroll (Aug 2025),True
2,2025-08-05,2523.12,Payroll,Harapan Agro Supplies — Payroll (Aug 2025),True
2,2025-08-06,5582.19,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Aug 2025),False
2,2025-08-08,2966.66,Marketing,Harapan Agro Supplies — Marketing (Aug 2025),True
2,2025-08-09,5344.21,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Aug 2025),False
2,2025-08-09,5666.01,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Aug 2025),False
2,2025-08-10,5010.46,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-11,2958.06,Supplies,Harapan Agro Supplies — Supplies (Aug 2025),True
2,2025-08-13,2860.75,Digital / Software,Harapan Agro Supplies — Digital / Software (Aug 2025),True
2,2025-08-15,2983.33,Equipment,Harapan Agro Supplies — Equipment (Aug 2025),True
2,2025-08-16,4948.48,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Aug 2025),False
2,2025-08-17,6093.98,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-17,5729.12,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Aug 2025),False
2,2025-08-22,2422.4,Logistics,Harapan Agro Supplies — Logistics (Aug 2025),True
2,2025-08-22,2904.89,Utilities,Harapan Agro Supplies — Utilities (Aug 2025),True
2,2025-08-24,2455.15,Utilities,Harapan Agro Supplies — Utilities (Aug 2025),True
2,2025-08-24,3146.88,Logistics,Harapan Agro Supplies — Logistics (Aug 2025),True
2,2025-08-25,2499.25,Payroll,Harapan Agro Supplies — Payroll (Aug 2025),True
2,2025-08-26,5411.89,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-26,3030.52,Digital / Software,Harapan Agro Supplies — Digital / Software (Aug 2025),True
2,2025-08-27,5031.51,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Aug 2025),False
2,2025-08-27,5187.29,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-28,2976.49,Utilities,Harapan Agro Supplies — Utilities (Aug 2025),True
2,2025-08-28,3094.82,Marketing,Harapan Agro Supplies — Marketing (Aug 2025),True
2,2025-08-30,5315.78,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-30,4881.18,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-08-31,2532.3,Utilities,Harapan Agro Supplies — Utilities (Aug 2025),True
2,2025-08-31,2374.67,Payroll,Harapan Agro Supplies — Payroll (Aug 2025),True
2,2025-08-31,6002.76,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Aug 2025),False
2,2025-08-31,2549.26,Equipment,Harapan Agro Supplies — Equipment (Aug 2025),True
2,2025-08-31,5251.14,Services - Digital,Harapan Agro Supplies — Services - Digital (Aug 2025),False
2,2025-09-01,6049.28,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Sep 2025),False
2,2025-09-02,5698.63,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Sep 2025),False
2,2025-09-03,2858.53,Utilities,Harapan Agro Supplies — Utilities (Sep 2025),True
2,2025-09-03,5521.2,Sales - Retail,Harapan Agro Supplies — Sales - Retail (Sep 2025),False
2,2025-09-04,5041.35,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Sep 2025),False
2,2025-09-05,2892.43,Payroll,Harapan Agro Supplies — Payroll (Sep 2025),True
2,2025-09-07,2598.4,Digital / Software,Harapan Agro Supplies — Digital / Software (Sep 2025),True
2,2025-09-07,2582.0,Marketing,Harapan Agro Supplies — Marketing (Sep 2025),True
2,2025-09-07,5846.63,Services - Digital,Harapan Agro Supplies — Services - Digital (Sep 2025),False
2,2025-09-07,2828.52,Equipment,Harapan Agro Supplies — Equipment (Sep 2025),True
2,2025-09-07,5337.69,Sales - Wholesale,Harapan Agro Supplies — Sales - Wholesale (Sep 2025),False
2,2025-09-08,2889.58,Supplies,Harapan Agro Supplies — Supplies (Sep 2025),True
2,2025-09-08,2728.71,Equipment,Harapan Agro Supplies — Equipment (Sep 2025),True
2,2025-09-09,6343.99,Services - Digital,Harapan Agro Supplies — Services - Digital (Sep 2025),False
2,2025-09-11,2818.95,Marketing,Harapan Agro Supplies — Marketing (Sep 2025),True
